name,comment,sentiment_type,polarity,subjectivity
Joseph J,This still favorite Marvel comic book movie So sick,Positive,0.011904761904761899,0.7857142857142857
Darshan Darshan,241 million views 93 likes kgf chapter 2 teaser world record,Positive,0.0,0.0
Matthew Miles,Imagine antman Makes joke expanding inside thanos a plan everyone says,Positive,0.0,0.0
Jorge Cortez,This movie came 3 years ago I still get goosebumps its trailer,Neutral,0.0,0.0
Muhammad Aadil uzair,And get man shield my fav dialogue,Positive,0.0,0.0
SR CARLOS GABRIEL,Muito bom,Neutral,0.0,0.0
LxRaz3r,Im still watching masterpiece a trailer,Positive,0.0,0.0
shivam shukla,They showing hulk last bruce wasnt able turn hulk,Neutral,0.25,0.3458333333333333
Mihir Patel,Tony Stark Move kids Fans Some fans move,Neutral,-0.2,0.6
052 Dhiroj kumar Sahu,The hype movie like is in a lifetime experience,Positive,0.0,0.0
SectionYT,Ready For Avengers 4,Positive,0.2,0.5
Clutch Kenny Rocky Reagen,Still goated trailer,Neutral,0.0,0.0
Nepal Singh,Now KGF CHAPTER 2 Is WorldNo 1,Neutral,0.0,0.0
ARYAN GAMING,The theme song opp,Neutral,0.0,0.0
Mia,The music,Neutral,0.0,0.0
Joe Illingworth,Nah actually cant believe trailer came over 4 years ago,Negative,0.0,0.1
Jijo Mathew,remember saw trailer minutes it got posted It stuck 544k views like hour Then views blew this went straight Trending 1 week Cant believe been a year lol,Positive,0.5,0.55
Fluffy Grim,This peak fiction honestly,Positive,0.6,0.9
PRAJYOTH ACHARYA,KGF2 Tesear also Goosebumps,Neutral,0.0,0.0
Zyrel Kane B. Guibone • 1000 years ago,miss black panther,Negative,-0.16666666666666666,0.43333333333333335
jinyoung's dimple,just became fan Marvel Universe few months ago just finished movie few hours ago wish i were fan back to feel hyped watched the movies theatres,Positive,-0.13333333333333333,0.06666666666666667
Osho,Everyone superhero untill Rocky bhai come,Neutral,0.0,0.0
Chewbacca Buddy,Anyone else to build hype A4,Neutral,0.0,0.0
Toppr Bond,absolute goosebumps,Neutral,0.2,0.9
poppajohn29,This trailer better most DCs movies,Positive,0.5,0.5
sandeep malviya,Miracle gyas no1 YouTube kgf 2 tesar tomorrow tomarow film release the pucka,Positive,0.0,0.0
Layne Perry,The trailer music,Neutral,0.0,0.0
Z King,Finds on recommendations nearly 4 years are trying tell Marvel,Positive,0.1,0.4
dice1331,This movie the culmination 10 years Marvel films Cant wait the next 10 years,Positive,0.0,0.0
Samiul Alam HimeL,It still best movie trailer ever made,Positive,1.0,0.3
INUMIDUN OYENUGA,Friends Yall still grow tired watching Trailer Me Some people move onBUT NOT US,Positive,-0.4,0.7
Brodimations,Fun isnt something one considers balancing universebut thisdoes put smile my face,Positive,0.3,0.15000000000000002
Skandan.,Man me movie the thrill even endgame could match It feels like yesterday watched infinity war after watching SpiderMan,Neutral,0.0,0.0
Mark56 RoyalNavy,watch everyday,Neutral,-0.2,0.6
Plot,This trailer still legendary even 3 years later,Neutral,0.5,0.5
sycodog,destiny still arrives,Neutral,0.0,0.0
Bucky Barnes,Its almost 4 years Oh god,Positive,0.0,0.0
Gaming Pedia,cant believe been 3 years alreadMan life normal Covid19 no mask We were living best life The hype the movie real want days back,Positive,0.33749999999999997,0.3125
Rico Aguilar,Its amazing far MCU came reach moment The franchise remained pretty consistent pay Infinity War Endgame worth the 10 years of buildup Something like will truly never done in cinema,Positive,0.30000000000000004,0.65
YA TAHSAN,In 200 Why hulk in trailer In whole movie was banner hulk You fooled us,Negative,0.2,0.4
Abhyuday Raj Anand,Still goosebumps Yall remember hype daysThe crazy theories made Soul Stones location endless memes battle the comment sections then goddamn high base BGM,Negative,-0.34125,0.7975
Archer A.B,Its love forever,Positive,0.5,0.6
Markie Bawalan,Avengers lost battle they didnt stop Thanos together like they to Ultron Stark Like old man said TOGETHER,Positive,-0.05,0.4
Jonathon Lavigne,saw spoilerfree reactions people just saw SpiderMan No Way Home there one guy crying he said the best SpiderMan movie all time well the best superhero movie all time That gets excited a whole level The excitement right around excited was Infinity War,Positive,0.4336734693877551,0.5193877551020408
Omar Atris,4 years later Im still simping this trailer 167th time watching,Neutral,0.0,0.0
MDZ DROGO,Best marvel moviePeriod,Positive,1.0,0.3
Kenric David,Whos after Spiderman No Way Home No movies could ever live to hype both these movies,Negative,0.13636363636363635,0.5
MemeChan,Captain 5 years ago lost Tony WTF Was doing,Negative,-0.5,1.0
SwirvyGurvy,feel bad comic book fans died the pass decade,Negative,-0.22499999999999992,0.5833333333333333
Joseph Andanje,That thor entrance fight bring thanos actually the best all time,Positive,0.5,0.2
SwirvyGurvy,May 2018 Thats lot days are tomorrow,Neutral,0.0,0.0
Ponsonnon,crazy think this movie four years old How fast time flies,Negative,-0.09999999999999999,0.5666666666666668
SSF,Goddamn wish could forget everything watch movie I still remember hype One best movies Ive ever seen of movies beforehand developed the characters set villain nad set arcs pay in this wo the MCU a masterpiece,Positive,0.55,0.3
It's SV ✅,Its good still nothing front kgf 2 teaser,Positive,0.7,0.6000000000000001
Eakansh Chauhan,This just amazing film,Positive,0.6000000000000001,0.9
Gamer Muhib,Just watched again,Neutral,0.0,0.0
Vinay Kulkarni,Thanos return,Neutral,0.0,0.0
Gabriel Silva,miss much 20182019 bring back avengers,Negative,0.1,0.1
Njzeo,The hype these films Once a lifetime What era,Neutral,0.0,0.0
Kumar MR,Trailer,Neutral,0.0,0.0
LIZ 🌈🌈,There never any superhero movie like in time anymore,Positive,0.0,0.0
Chandra Shekar,Anyone kgf 2 teaser,Negative,0.0,0.0
TFC,The music syncs perfectly the footage,Positive,1.0,1.0
Ezequiel Gonzalo D,4 years since release this trailer Why I feel like it yesterday Oh God time flies,Positive,0.0,0.0
Benson Munene,Movie dope trailer still gives goosebumps everytime,Neutral,0.0,0.0
Yallappa🌹,KGF 2 Teaser Coming Soon No1 TrailerTeaser 252M View Completed,Negative,0.0,0.0
Markopolo,This why go the movie theater still get chills,Neutral,0.0,0.0
TONY-FF,The movie said hero always win many others things,Positive,0.65,0.45
M Ki Video,Who here watching Avengers End Game Thanos End Day,Neutral,-0.4,0.4
23ethan23,remember someone showing this trailer me deciding go see even I never watched marvel film now 4 years laterI watched almost of movies,Negative,0.0,0.0
Rahul Kalia,name suggests have watched the trailer infinite times,Neutral,0.0,0.0
Dark SHADOW,remember watching trailer again and tell memorized lines Good times,Positive,0.7,0.6000000000000001
KawaiiSunPai,Still this day favourite MCU movie,Neutral,0.0,0.0
GW Exoitic,200 WTF Hulk running,Negative,-0.5,1.0
Andrew Coffey,Definitely best movie ever the enemy actually wins,Positive,0.65,0.25
Neel Ugram,KGF teaser BROKEN THE MARVEL RECORD,Negative,-0.4,0.4
C W,Who else heard rumor the trailer dropping tomorrow is hyped af,Neutral,0.0,0.0
𝐚𝐬𝐭𝐫𝐢𝐝,cant believe been 4 years since masterpiece,Positive,0.0,0.0
A Username,dont think its controversial statement say this movie cemented MCU one the greats cinema history,Positive,0.55,0.95
Rhythm Gupta,KGF 2 teaser trailer breaking records YouTube,Negative,0.0,0.0
Ahmed Nader,really liked reaction first time saw bc didnt know anything or see the trailer you imagine amazing was,Positive,0.4833333333333334,0.6777777777777777
Yazid Lzk,Infinity war best super heros movie than endgame,Positive,0.6666666666666666,0.4833333333333333
丂ㄒ卂尺,Avengers Infinity trailer Shown hulk it wasnt movie Avengers Endgame trailer Doesnt shown hulk it in movie,Neutral,0.0,0.0
Drew P,Hands the best trailer ever,Positive,1.0,0.3
Dizzie Miss Lizzie,Ive seen movie still get goosebumps watching trailer,Neutral,0.0,0.0
Pratyush Kanti,YouTube suggested this today life peaking,Neutral,0.0,0.0
Steve Cristian,remember i first saw trailer felt like was really happening real life Thanos seemed unstoppable nothing top,Neutral,0.2875,0.33333333333333337
iftikhar rasha,Try to get goosebumps,Neutral,0.0,0.0
Mystic The Infinite,Cant believe today been 3 years since movie released,Neutral,0.0,0.0
Dylan V.d Griend,This the best movie trailer history It still gives chills,Positive,1.0,0.3
Aloukik Attrey,A big salute,Neutral,0.0,0.1
Rath,Another 10 years a film like,Positive,0.0,0.0
Knock! Knock! Unlock,It only this trailer released became curious marvel watched videos researched it And 4 years my LOVE marvel,Positive,0.13333333333333333,0.8666666666666667
abhiyuday mishra,remember was class 5 last day my unit test came home school my brother told that infinity wars trailer out,Negative,0.0,0.06666666666666667
Parthajeet,000 still gave goosebumps much,Neutral,0.2,0.2
Tech Strategy,This trailer record break kgf chapter 2 teser,Neutral,0.0,0.0
Ojas,After the fake trailersAfter the suffering waitingITS FINIALLY HERE,Negative,-0.5,1.0
caution🗿,The best trailer ever made Goddamn,Positive,1.0,0.3
lafasi43,This trailer gives goosebumps everytime,Neutral,0.0,0.0
khan sahab,But is mistake this trailer last moment All Avengers running we see Hulk behind cap in whole movie wo dont saw Hulk,Negative,-0.06666666666666667,0.38888888888888884
Khoiz,comback watch trailer 3 years It still give goosebumps,Neutral,0.0,0.0
Rozy Sharma,22 Hulk came nowhere,Neutral,0.0,0.0
Blu New,Its exactly 3 years since movie dropped yesterday also 2 years since Avengers Endgame was released Man miss good times,Positive,0.475,0.42500000000000004
Doni Phan,Just watched movie today the millionth time still epic,Neutral,0.1,0.4
Arya Mukherjee,Just coming relieve moment it launched the first time It like full circle been completed,Positive,0.3,0.44166666666666665
KalkatZen,They showed hulk it there no hulk the movie all,Negative,0.0,0.0
Dinesh N,Its movie trailer emotional,Positive,0.0,0.65
aDArSh ThAkUr,Is trailer ka record tut Gaya kgf 2 teaser se India win,Positive,0.8,0.4
Manisha Parmar,If dont watch trailer everyday the day not for,Neutral,-0.2,0.6
Josh Mariscal,always debate myself whether infinity war endgame a better movie I always come conclusion infinity war quite honestly just the best marvel movie a fantastic movie general,Positive,0.51,0.62
Civilized Delinquent,Now ladies gentlemenis expensive movie,Neutral,-0.5,0.7
Monkeesi,miss hype and friends back 2018 this movie about come Good memories,Positive,0.35,0.30000000000000004
Mahey Sahill,After three years still goosebumps,Neutral,0.0,0.0
PENGUIN EDITZ 🐧,Where the green hulk came infinity war,Negative,-0.2,0.3
A Friendly Neighbourhood Nerdboy,cant believe was 4 years ago still remember hype vividly,Neutral,0.125,0.75
sheluzz arts,Trailer still lying everything But movie not like trailer,Negative,0.0,0.0
Aldy Rasyid,Still best movie trailer ever made Sent world a frenzy day was released,Positive,1.0,0.3
Adarsh Dwivedi,Happy new year guys This trailer still gives goosebumps,Positive,0.4681818181818182,0.7272727272727273
iAnyName,End 2021 still best movie trailer all time,Positive,1.0,0.3
K'oNTv,,Neutral,0.0,0.0
Aditya pugalendhi,Getting Goosebumps 4 years release,Neutral,0.0,0.0
LucPlayz,Wait Anyone realised banner hulk the trailer he actually wasnt,Neutral,0.0,0.1
Manan,Cant get how amazing was,Negative,0.6000000000000001,0.9
Osama Hassan,infinity war and always the greatest avengers movie ever created,Positive,1.0,1.0
slicer940,wish had something look forward like did this movie This trailer alone so much buildup crazy Take back,Positive,-0.13333333333333333,0.3666666666666667
arian soheily,Men want live this trailer,Positive,0.13636363636363635,0.5
Lyle GamerG,Fun isnt something one considers balancing universe man still gives chills this day,Positive,0.3,0.2
absurdpizza,best trailer best movie,Positive,1.0,0.3
Sachin Rawat,Waiting new Avengers 4 trailer,Neutral,0.13636363636363635,0.45454545454545453
Clasxified,get goosebumps I watch trailer,Neutral,0.0,0.0
Tom Bashford,THE HYPE IS REAL,Neutral,0.2,0.30000000000000004
Sem Reuser,Brooo get chills i watch every single time Imo best trailer all time,Positive,0.4642857142857143,0.2571428571428571
octagram,still 3 years is one best movies the history movies you still get the chills you watch just wow,Positive,0.55,0.65
HUMINDIANGAMER,But where Hulk came 159,Neutral,0.0,0.0
JR,This movie view the most im french dont know i write good this movie THE masterpiece,Positive,0.39999999999999997,0.3666666666666667
Pushpender Sharma,Ye hulk kaha se aa gya puri movie mein starting ke alava hulk dikha hi nhi,Neutral,0.0,0.1
that creepy nerd in your class,Still watching masterpiece even the movie,Positive,0.0,0.0
KD Records,202 Still get chills every time,Neutral,0.0,0.0
Dr Deli,This still gives goosebumps,Neutral,0.0,0.0
Ashok Donur,Anyone after KGF chapter 2 Teaser,Negative,0.0,0.0
Mayra Martinez,Wishing could relive watching at movies all fellow Marvel fans,Positive,0.0,0.0
Neel Ugram,KGF teaser BROKEN THE MARVEL RECORD,Negative,-0.4,0.4
BalloonDagger0,Cant believe old movie already Fixing be 3 years old,Neutral,0.1,0.2
K H S,Just days I go watch Spiderman No Way Home Ive come pay respects to this EverGreen masterpiece,Positive,0.0,0.0
niNJA oP,watching again automatically tears came my eyes,Negative,0.0,0.0
visible,Awesome,Positive,1.0,1.0
Aaliyah (Ah-lee-yah),hype this movie amazing cant believe been 4 years,Positive,0.6000000000000001,0.9
Anshuman Dewangan,Anybody remember feeling like youve watched funeral coming of theatre,Positive,0.0,0.0
Raw Bacon,Its end 2021 I dont know Im watching trailer all senses,Neutral,0.0,0.0
Darsh Patel,watching 100th times literally gooooosebumps,Neutral,0.0,0.0
WaqarDepp,Only 4 months left guys,Neutral,0.0,0.5
Varun Singh,After 4 years still gave some goosebumps,Neutral,0.0,0.0
Sterling Littlejohn,still get chills I watch trailer,Neutral,0.0,0.0
visible,Awesome,Positive,1.0,1.0
Manav,im still getting chills even tho Ive watched movie 50 times crazzy,Neutral,0.0,0.0
super hero's club,not a movie a festival Marvels fan,Positive,0.0,0.0
nicolus anyitke,this hhhh put smile my face,Positive,0.3,0.1
A Poddar,Literally am screaming again watching trailer This movie always legendary What feat marvel studios achieved,Positive,1.0,1.0
Md Mahbub Alam1,Wah kya trailer hai hulk bhi daur raha,Neutral,0.0,0.0
Adarsh Singh,The best trailer the best film the MCU,Positive,1.0,0.3
Bread-15,Avengers Infinity War Avengers Endgame,Negative,0.0,0.0
Jijo Mathew,SPOILER ALERT Drax mastered ability stay invisible,Positive,0.0,0.0
Lochness Monster,dear future generation youre seeing witnessed GREATEST CINEMATIC EXPERIENCE EVER Go ask dad how HYPE EXCITING MARVELLOUS WE FEEL Im sorry youre born Marvels hyping us hope still exist your lifetime but was wayyyy cooler exciting If you experienced cinematic journey LOVE YOU TILL ENDGAME,Positive,0.2666666666666667,0.625
Number Juan,can still feel hype so many years,Neutral,0.5,0.5
Priyansu covers😉,1 min Silence new mcu fans,Neutral,0.13636363636363635,0.45454545454545453
spidey fan,After watching way home feel like infinity war a masterpiece cant made and,Positive,0.0,0.0
Shshank G. Navandarr,200 could see hulk the trailer But,Neutral,0.0,0.0
SPIRIT,Cap returns the badass really iscant wait TeamAvengers,Positive,0.2,0.2
Ndabz,4 years later I still chills,Neutral,0.0,0.0
Alok yadav,The hype insane marvel dropped trailer,Neutral,-1.0,1.0
Terrence,In 50 years now called old school movie well will be saying This legendary our time,Positive,0.55,0.6
MP PHAROAH,This movie definitely lived to hype,Positive,0.0,0.5
Nehemiah Camara,Cant believe trailer came 4 years ago remember watching when first came,Neutral,0.25,0.3333333333333333
visible,Awesome,Positive,1.0,1.0
דן שרמן,Its 4 years since trailer droped Time really flies,Neutral,0.2,0.2
Fugienzo,Umm Marvel is a hulk wakanda thought Bruce used Hulkbuster Suit,Positive,0.0,0.0
Maria Stark,Almost three years later I still know every word this trailer probably the movie,Neutral,0.0,0.0
christopher yuwansa,couldnt believe been 4 years since movie been released felt like just been year,Positive,0.0,0.0
FiediRPZ,Just rewatch for 11 i still love,Positive,0.5,0.6
T REX 14 ff,Who noticed hulk In trailer,Neutral,0.0,0.0
Jashi Roy,Tom have in team Avengers Tobby thats great is,Positive,0.8,0.75
TESLA GAMING,Avengers fans cannot forget movie,Positive,0.0,0.0
Julius Mani,Someones actually right Is just or us grateful blessed we born raised the Infinity Saga era of the MCU,Positive,0.2857142857142857,0.5357142857142857
Loki,Watching in 2022 still gives chills Best marvel movie till date,Positive,1.0,0.3
superbuttercats,4 years later still brings chills,Neutral,0.0,0.0
Rahul M,Wait 200 is couple Hulk But wont seen theatre,Neutral,0.0,0.0
Sai2424,This seriously one greatest trailers ever made man goodness gracious Remember first seeing And wait felt like eternity to see film Now seems like eternity ago Regardless still gives goosebumps like the first time saw,Positive,0.2916666666666667,0.5833333333333333
Monty Fernandis,The worlds needs AVENGERS,Neutral,0.0,0.0
Magic the Greatening,watch like 45 times week cause,Positive,0.0,0.0
Letlotlo Sebbale,Easily best mcu movie,Positive,1.0,0.3
m Raheem,This movie be epic It rock theater Box office be shaking Cant hardly wait go see one Marvel we come,Positive,-0.09583333333333334,0.4708333333333333
n0tdiamond,one the best things ive ever watched,Positive,1.0,0.3
Advit Shrivastava,am missing Avengers theme theatre please bring Avengers back need,Neutral,-0.1,0.025
Mohammad Arsalan,Hulk got spawned the trailer,Neutral,0.0,0.0
Edward Chandler,Still watch trailer a weekly basis years later,Neutral,0.0,0.0
Mixed Plate,The Avengers peaked,Neutral,0.0,0.0
Kuba Stelter,AVENGERS ENDGAME,Neutral,0.0,0.0
Eshaan Simha,There never a better movie trailer this one,Negative,-0.25,0.5
Som-Hi Barça,Tan pico que la gente despus de 4 aos sigue viendo su triler,Neutral,0.0,0.0
Definitely Not Loki,Unbeaten Unbeatable,Neutral,0.0,0.0
Bonds,159 wish hulk the rematch thanos not this part at least endgame havent seen go a rampage ages who knows itll happen,Positive,-0.3,0.4
TofuWaffu,SHEEEEEEEESHHHHHH Edit Still Good,Positive,0.7,0.6000000000000001
I Slay Goblins,Just saw Black Panther the hype even higher that movie,Neutral,0.04166666666666667,0.4666666666666667
Brick Palace Productions,3 years later still 3rd best MCU trailer all time Avengers assemble,Positive,0.3333333333333333,0.09999999999999999
Lochness Monster,cant watch Endgame Infinity War than again even though available stream this is a onetime mega experience,Negative,0.4,0.4
Adnan Khan,Fun fact dr banner didnt became hulk exept trailer,Positive,0.3,0.2
Parth Kaul,They shouldnt included Caps entry him catching spear the trailer That my highlight the film,Positive,0.6,0.9
Tech Strategy,Kgf chapter 2 film going break this trailer record,Neutral,0.0,0.0
Sxndboyツ,A story the gran kids,Neutral,0.0,0.0
Ryukishi,Im proud be witness this ICONIC movie,Positive,0.65,0.75
Dan Garcia,100 million can this,Neutral,0.0,0.0
Flip,IW Endgame coming was great experience be alive,Positive,0.45,0.575
Abdul Idris,miss night i feel empty sad stressful watching masterpiece,Negative,-0.3,0.75
Andres Gonzalez,miss guys,Negative,0.0,0.0
Vishal Mehra,Its 3 years I still got goosebumps watching,Neutral,0.0,0.0
BS GAMEZONE,Kgf fan like,Positive,0.0,0.0
Tharindu Hettige,Its nine months first watched but still gives goosebumps,Neutral,0.25,0.3333333333333333
Dandampally srinivas,Even today got goosebumps,Neutral,0.0,0.0
SP CREATION CAT LOVER,Legend never die R p Chadwick boseman love Wakanda forever,Positive,0.5,0.6
GAMING HEIST,noticed infinity war hulk not coming wakanda trailer,Negative,0.0,0.0
Marc Mcloud,will forever remember amazing journey I on These movies made feel like kid reading his old Ultimate Spiderman comics Avengers comics,Positive,0.23333333333333336,0.7000000000000001
Chhaya Salvi,159 There hulk the hulkbuster Veronica,Neutral,0.0,0.0
Joseph Beltran,Were the endgame Doctor Steven Strange 2018,Negative,-0.05,0.15
𝐴𝑙𝑙𝑢𝑟𝑒,This gave the shivers,Neutral,0.0,0.0
pricilla,The feeling get watching trailer be feeling will never come anything else besides,Positive,0.0,0.0
N. Pawan Poojary,Kgf,Neutral,0.0,0.0
Nova,And get man shield always gives goosebumps,Neutral,0.0,0.0
Alexsandro Oliveira,Omgggg exited,Neutral,0.0,0.0
Osman Avcı,BRNG TO US AVENGERS 4 TRALER,Neutral,0.0,0.0
Sahana Sahana,will never forget trailer,Positive,0.0,0.0
Matt Lo,100MIL VIEWS LET GOOOOOOOO,Neutral,0.0,0.0
Edgyboiskeliton,The nostalgia this trailer came hits hard,Negative,-0.2916666666666667,0.5416666666666666
Edgardo Estel,just remembered December 1 2017 I first saw trailer I screamed really hard seeing guardians the end,Negative,-0.020833333333333343,0.4375
Sunrit Sengupta,There hulk wakanda fight scene trailer he not in the movie lol,Positive,0.8,0.7
Jaama Bland,This still gives chills 3 years later This such great movie UGGHH,Positive,0.26666666666666666,0.4166666666666667
UW RAJESH,Lul trailer showed hulk running movie was in hulkbuster,Neutral,0.0,0.0
Darkstarbucks,Thanos coming Who,Neutral,0.0,0.0
Grant Freeland,The hype real,Neutral,0.2,0.30000000000000004
blitz,still feel joy watching trailer 4 years,Positive,0.8,0.2
Manoj R,Kgf can break trialer record,Neutral,0.0,0.0
Roxys,still get goosebumps watching,Neutral,0.0,0.0
SUHAIL CHOUDHARY,159 pr dekho green hulk h jabki infinity war m hulk green hua hi nhi,Negative,-0.2,0.3
CJ,Who Waiting For Avengers 4 Trailer,Neutral,0.0,0.0
Nikhil Patel,Its 2022 still gives the chills,Neutral,0.0,0.0
golu,The hype movie once a lifetime Missing days we watched this masterpiece movie the theatre,Positive,-0.2,0.05
PIANO WIZ,Justice legends Iron Man Black Widow,Positive,-0.16666666666666666,0.43333333333333335
The Mighty Spartan 101,4 years still feel chills,Neutral,0.0,0.0
Selfish Makkar,200 ye hulk yaha kaise aaya,Neutral,0.0,0.0
Adil Hussain,Who still watching after 5 months release,Neutral,0.0,0.0
x0n,Wow 4 years Once a lifetime experience 100,Positive,0.1,1.0
Mohd Amir Azeem,m watching again,Neutral,0.0,0.0
SAHIL PATIL,Cant believe been 4 yearsfeels like yesterday,Positive,0.0,0.0
Clark Kent,Idk but keep coming back rewatch trailer every months remember trailer released was school watching trailer whole day couldnt forget epic this trailer and also course movie too,Positive,0.10000000000000002,0.26666666666666666
Gamer Boy,Who see hulk On Thumbnail,Neutral,0.0,0.0
brandon warner,remember like yesterday watching dropped worldstar when I in discount tires good times,Positive,0.7,0.6000000000000001
King Cake 1103,Cant even remember the rumours we thought back,Neutral,0.0,0.0
Ungke Suleh,DECADE MARVEL CINEMATIC UNIVERSE andddd BOOOOOOM,Positive,0.0,0.2
Jonathan Hertilus,This movie balanced many characters gave Captain Marvel perfect amount screen time,Positive,0.75,0.75
JL KAKAROT,Coming back I one the first click the trailer seeing at 250 million views amazing,Positive,0.2833333333333334,0.41111111111111115
RABI SHAH,Finally KGF 2 OFFICIAL TEASER COMPLETED 240 MILLION PLUS Views WITH 93 MILLION PLUS LIKES,Positive,0.0,1.0
Dinesh Shetty,Wonderful,Positive,1.0,1.0
N,remember I went the cinema,Neutral,0.0,0.0
Satyajit Pati,Fun isnt something one considers balancing universe this put smile my face Thanos,Positive,0.3,0.15000000000000002
The Inverted One,can still remember physically shaking walking the theater watch,Negative,0.0,0.14285714285714285
Omprakash Singh Chowpawat,can watch trailor endless times,Neutral,-0.125,0.75
avinash k,When movie goin release am super excited,Positive,0.35416666666666663,0.7083333333333333
junaxax,Will never forget experience,Positive,0.0,0.0
Sheldine Ann Juan,The supremacy this trailer hit 256million views,Positive,0.0,0.0
Tara Popović,Why TChallas voice cool,Positive,0.35,0.65
Nathan Severs,200 love they edited hulk the trailer,Positive,0.5,0.6
John Moore,This three years ago If are still watching trailer that long are legend,Neutral,-0.05,0.4
Naveen,Still goosebumps,Neutral,0.0,0.0
Unknown Gaming,love voice so fricking deepbut his personality whole different levelfrom sounding mean rudeBig fan sir,Positive,0.09687499999999999,0.571875
Shakur Faith,RIP Black Panther,Neutral,-0.16666666666666666,0.43333333333333335
kim kimondo,Im happy be Marvel fan,Positive,0.8,1.0
Chandrashekhar Bhagavati,12 milion views required kgf,Neutral,0.0,0.0
Nick 34,This still best movie trailer ever,Positive,1.0,0.3
Dr. Zishan,Legends say Even decades release the movies people still rewatch the trailers Avengers infinity war Avengers end game,Negative,-0.4,0.4
ARGEE REN,When lose fall despair sadness feel like am one the half populations,Negative,-0.16666666666666666,0.16666666666666666
knoppipedia,Its still fresh,Positive,0.3,0.5
kill for fun,Dread run it destiny arrives the,Negative,0.0,0.0
Lil Pump,Better Age Ultron Trailer totally,Positive,0.25,0.625
SpinoGamer TheGreat 🇺🇦,But thistrailerdoes put smile my face,Positive,0.3,0.1
Skyhacks,Caps entry the best part this movie,Positive,1.0,0.3
Blue Dog,Ngl Ive never biggest fan marvel movies Ive still seen few em But remember movie announced saw trailers I had see theaters anyways It genuinely once a lifetime experience watch this Endgame in theaters It caused to go back watch the Captain Americas every Thor movie rewatch the Guardians the Galaxy movies and lots of others well,Positive,0.06666666666666667,0.19999999999999998
die345,Epico,Neutral,0.0,0.0
Gopikrishnan M,If trailer 4yr old movie youve watched a zillion times still gives chills know it the best movie experience youve ever to,Positive,0.55,0.25
an1verse,Its four years i got recommend,Positive,0.0,0.0
Zia Khan,Watching trailer not makes bored Its above 2000 times watched,Positive,-0.25,0.55
Kshitij Sherekar,The hype this movie so real i still get goosebumps,Neutral,0.2,0.30000000000000004
Filip Milinkovic,am Groot am Steve Rogers,Neutral,0.0,0.0
Dolly Gamers,video deserves lot than likes,Positive,0.0,0.0
atewr -,things would to watch for first time RIP Chadwick Boseman wakanda forever,Neutral,0.25,0.3333333333333333
Neel Ugram,KGF teaser BROKEN THE MARVEL RECORD,Negative,-0.4,0.4
Kim Jong-un,Everybody telling way home the chance beat masterpiece The hell,Positive,0.0,0.0
Saraj Sarkar,Wow wow,Positive,0.1,1.0
Shaun Walsh Smyth,cant wait have kids that they old enough can binge entire MCU together revile will be childhood,Neutral,0.03333333333333333,0.44166666666666665
Danyal Alom,Its situation endgame It so iconic seeing everyone together like No way home 3 spiderman came together seriously cant understand people watched masterpiece a movie think new spiderman better Now u know spiderman arrive u enjoy again nearly much No But infinity war come back it my top 2 movies all time Interstellar Masterpieces both them Thanos lost only one timeline rhat same timeline the multiverse opens Im sorry I cant get how trash the plot spiderman First 1hr 45mins clearing image making cures the villains How that compared what happened in movie It acc hurts that people think like this,Negative,0.13775252525252527,0.4816287878787879
GhostPlays,The hype real,Neutral,0.2,0.30000000000000004
the robinhood,Avengers fans highest trailer views the world 253 millions Kgf fansRecord Record Record dont like records records like,Positive,0.0,0.0
Luke P,Honestly amazing think a trailer over 250000000 views,Positive,0.6000000000000001,0.9
Samuel Nery,4 years already omg,Neutral,0.0,0.0
Jonathan King Forever Studio,Thank marvel entertainment,Positive,0.0,0.0
Swamp Blazer,Just days left 2022but still feels same the trailer dropped 4 years ago,Neutral,0.0,0.0625
Chinmay Sabharwal,Cant believe been 4 years,Neutral,0.0,0.0
Ashok Donur,KGF lets END GAME,Neutral,-0.4,0.4
Avnika Singh,The music gives chills still,Neutral,0.0,0.0
Jack o' Plumkin,Officially wrapped Avengers 4 It emotional day say least Playing role last 8 years been an honor To everyone front camera behind camera in the audience thank for the memories Eternally grateful Chris evans,Positive,-0.175,0.45416666666666666
THE RIDDLER,Imagine everything ended Infinity War No sequels end credits Just silent credit vast cries screams,Negative,0.0,0.55
Dwayne Johnson,think can agree the fact this GOAT all trailers,Positive,0.0,0.0
Corrupt Switch,Thor arriving Wakanda the greatest entrance a character all time,Positive,1.0,1.0
Ethan lazar,Still coming back three years the movie watch remarkable trailer MASTERPIECE,Positive,0.375,0.375
Achim Rares,All respect spiderman the hype infinity war just something else This once a lifetime,Negative,0.0,0.0
Neel Ugram,KGF teaser BROKEN THE MARVEL RECORD,Negative,-0.4,0.4
donutbread,cant wait this movie,Neutral,0.0,0.0
Cinematic Universe,Even this movie about 4 years ago No doubt this the best Marvel Movie history,Positive,1.0,0.3
weso2012,Who else wishes can rewatch trailer the movie the first time,Positive,0.25,0.3333333333333333
Avnika Singh,Just to tell its still alive will alive even 100 years,Positive,0.1,0.4
Sabina Khatun,Watching trailer 4 year,Neutral,0.0,0.0
ULTIMATE FACTS,Still chills 2022,Neutral,0.0,0.0
Nicolas Munoz,Its 3 years since release theaters it feels like yesterday,Positive,0.0,0.0
adwayne dc,Iconic,Neutral,0.5,0.5
Dominic A Munoz,This trailer alone deserves award,Positive,0.0,0.0
