author,comment
big fish,"Lex, you're opening speech, or intro, was great!     The traffic light test was a brilliant idea. Unfortunately, a robot as advanced and sophisticated as Mark Zuckerberg can easily fool that test."
Andrew McLean,This will age well
Trey Madden,It’s awesome how crazy life is. Look at the people you are interviewing now bro. Congratulations and I wish you success!
Big Pappa Musk,"The metaverse is just going to create even more hunchback chunky weirdos, so wack."
Taylor Evers,"We have to keep in mind that the solution for ""keeping people from impersonating you"" is a double edged sword and, while necessary in some cases, should be used with caution. Having to legally verify your identity can of course provide the benefit of accountability in online forums, offer you additional services tailored to you, and protect your identity, but it also opens up a mass of data to be tied to you legally that the providing organization can do with as they please. This is a problem especially for those who live in a place where the government has absolute control over the companies within it, their data, and the law of the land. "
Extremely Broad,"Lex, I am through episode 1 of your conversation with Mark Zuckerberg. It is crazy to think of what “Facebook” started as and where it is now. 
You both covered such important facets of human communication and behaviour that are present with or without social media. There has always been some form of “social media” in all cultures throughout time. A huge difference is now it is measurable the human response on a micro level to what is injested and spewed out. I myself will swing to the bright side of things and hope that as AI and the open communication in social networking progresses it will bring down more social barriers than people or the media would have us believe it creates."
Demethans Keep,Really opened my eyes to this side of Mark Zuckerberg.  Thanks Lex for your great work.
Peter San Miguel,"Hey Mark, thanks for Biden."
Jade Freeman,"i've seen many interviews given by Mark, seldom i've seen him treat the interviewer with the kind of respect he shows here"
Eliezer Bautista,I still dont believe he went to the podcast
Hecmar Jayam,That was a damn good interview Lex. Possibly among your best. It is a fair and honest view of Mark. Thank you.
homemade churro,Thanks for this video. It changed everything for me. I feel like I can see Mark much more now. And he makes sense to me.
Cody wilkinson,Thank you for everything you do with this podcast Lex. Your a true King of our time
Craig Duncan,"He has a VERY small member by the way girls 👧 
It looks like an emaciated chick 🐣 poking outside it’s shell for the first time.
We call it the Mark Sookadick x"
Jeffrey Williams,Lex is such a great interviewer and so articulate in his communication. Thank you Lex for the constant stream of interesting/meaningful content.
Ship CommanderLoL,"01:31:34 Zuckerberg be like ""What a bunch of bullshit"". LOL"
Jay RE,"Lex… Bravo… what an excellent interview.
Mark… you’ve never come across more likeable and human. Do 10 more of these with Lex."
TMBeats,Respect for your introduction of speech Lex! Thank you! 🇵🇱
Youcef Mezrag,great to see 2 Ai's having full 2Hr conversation
LAsirs,"Lex: asks straightforward precise question 
Mark: let me see how many ways I can respond to this and still avoid answering"
El Sun Music,"Lex your intro today is you at your best, that is saying a lot. Inspiring. Sir, you centered my being once again."
Vince Shinkevich,"""Ginger man lies for 2 hours straight ASMR"""
Greg Jimenez,"I wish they talked about the “Ready Player 1” scenario. “The matrix” scenario.

What does Zuckerberg think about how the physical world will look like as the virtual world becomes more prevalent?"
StarChild,"Windows 11 still not as important for his Company, so a widows 11 patch absence has rendered most of our Expenditure worthless, which is stealing that money!"
Gil Monteverde,Damn I never saw Mark so relaxed. Very enjoyable conversation actually!!!
OnigoroshiZero,"This was really interesting, and Lex again was making some hard questions.

edit: The one thing I am certain after watching this, is that Mark really likes his dragons. Maybe I should invite him to a D&D campaign..."
Thomas Conger,What a perfect person to interview Mark Zuckerberg. Starting off with that Captcha joke for him was the funniest shit I've witnessed in years. It doesn't get funnier than that.
Pika So,Message to devs - Is it the real Mark we saw here?
Tomy Ferland-Daniels,"great interview, loved it:)"
Massamba NIANE,"To Accomplish, To Acquire, To Achieve, 3A!!💯🍇💯"
G G,thank you Lex for giving him a forum that he seldom gives others the freedom to speak as he feels
TheKingeric11,The can you circle all the traffic lights part in the beginning was hilarious 😂 😂😂
Jordan Martineau,You are an amazing person and I would really like to see you in person and shake your hand.  May life bring you cooperation and voice to your interests and your intent to make it the best thing for yourself and the people who want to do something to help the world.   God bless you brother!
Johnny Philipps,1st off let me just say that your opening dialogue  is absolutely g**** beautiful ....
Wanna Bus?,"I used to wonder if lex was controlled opposition since he just appeared out of nowhere, his dad is in “the system” and he is eloquent. No longer do I wonder, lex is clearly a co-opted forum for them, no different than cnn or fox. Sucker berg would never go on a show where his feet are actually put to the fire."
brawl komedi,"I listen to Doing It Stealthy on the train, and if the train doesn't go fast enough I slap the driver on the back of the head"
Ethos Tattoo,I’ve never heard and interview with mark but this was really good. Pushing good vibes your way lex.
Никос Пападопулос,Great interview. Thank you
King,"He actually made him do the I am not robot test and said ""excellent performance""  💀"
Rutuja Darode,Amazing podcast. It was very insightful on listening to such diverse insights from Mark.  Thanks a lot lex for asking such diverse set of questions
ThoughtWave64,That was good...I fear MZ less than when I started watching this.
Lasty first,I’ll join meta when they can get vr stank on my vr hang low
erikals,Zuckerberg actually delivered a very good talk here.
Vance,after watching this im sure hes an ET
Rob,Fascinating. I've seen so many segments of Mark responding to difficult questions and accusations where he sounds like he's being evasive and weird but here he's in his element and is still being equally awkward lol I actually warmed up to him a lot in this interview. Great insight into a person I never knew but had many preconceptions and opinions about.
filthysock,"Holy shit; that opening introduction is the best reflection on the world today, that I have heard. If you were to look back onto 2022 to understand anything about the current state of affairs, this is it. He worded it perfectly. It hits even harder to know that he has family ties to Russia and Ukraine himself. This is historic."
Daniel Cogzell,"This was actually one of my favourite interviews. Really impressed with Mark but at the same time just think I was silly to doubt him in the first place. Very smart man, tackling very difficult questions. This interview changed my perspective for the better. Thanks Lex for conducting. :)"
Anthony Shereda,"FUCKING BEST INTRO QUESTION EVER ASKED EVER. please for the love of god just clip that, so i can share it everywhere LOL"
viiii,I enjoyed these two robots interacting together very much.
Dallas Beaufort,"His original page layout is brilliant, alas his now processes corrupt free speech which was the platforms reason and logic, cash grab, yes. He's lost his way."
Dalida Dalida,"Very interesting interview, thank you Lex. And thanks for asking the tough questions a lot of us would have wanted to ask. He was clearly uncomfortable when you pressed him on sensitive and important subjects. He certainly is a good and smooth communicator, I have to give him that. Your face throughout the interview was reflecting distrust but scepticism at best (at least that is how I interpreted it) which was interesting to see. EDIT: Also, you seemed to become slightly impatient with MZ when he struggled to answer the final big ridiculous question, and you commented ""sounds like an argument your daughters would make."" I've never seen you talk tougher with anyone. And look at MZ's last facial expressions! EDIT This was an excellent interview! Thank you and I am looking forward to your interview with Putin, I hope you will be able to talk with him. xx"
Josue Leon,Great conversation!
Jade Freeman,wow. so many incredible guest speakers on this channel it's hard to comprehend :)
ThaGhost44,Sounds like unauthentic AI bots having a conversation
Sam West,"Good work, Lex.
Well, I finished it, and all I can say is that Mark Zuckerberg didn't do himself any favors here. There were just too many instances where he spoke, uninterrupted, for minutes at a time, and said nothing... very slippery."
Lazy SKB,To actually state instagram is healthy for teens with a straight face...
DRideeeN,Your interviews are a service to humanity. Keep up the good work!
Janac Meena,Interesting how lex switches gears when mark asks 'what would you do?'
Matt Neagle,"Far and away most interesting part of this interview was when he asked Lex what he would do and Lex explained giving more transparency to let people understand the complexity of what your decision making entails and why and let the people decide what to do with that. 
Be less robotic and distant and more human because people will react and respond to that. Get out of your own head. Brilliant."
Diwakar,I think Mark should be open to doing more of these kind of podcasts and interviews on forums where he's allowed to freely express himself. Positive vibes.
Danny Mayday,"I regret that I only have one dislike to give. Question for Mark:  ""Do you know ANYONE that feels better for using your 'products'?"""
Pieter Claus,"Lex you went way to easy on him, really, he skillfully ovoided answering the harder questions, and there weren't many. Disappointing interview"
Rich,Mark should do more of these. I understand him and his business decisions better after listening. I like watching how meticulously he frames his answers.
Matthew O’Riordan,I don’t understand what the meta verse is and I’m not sure this interview is gonna explain it
Bartek Cioruń,"Just after watching the introduction, all I can say is- Lex, I love you. You are the impersonation of my faith in humanity."
Kevin Merendino,Where I see meta really taking off is productivity. Imagine sitting down to Excell for the first time with a personal A.I. tutor.
AffordYourNuance,"What I took away from this is that he is a very intelligent guy in a high pressure situation to always say the right thing and well trained and capable of learning how to live up to that requirement. Not genuine, just well-coached on how to answer tough questions. My main assessment of this view of his politician-like response anytime you asked him to steal-man something. I didn't sense anything truly genuine, but a good show put on by the front-man for a multi-billion dollar organization. As I would kind of suspect."
Dark_Winter,Yeah. Never gonna buy a digital shirt that costs as much as a real one. Never going to buy meta stock either. Don't trust his vision at all.
NinjaButtpirate,facebook needs to release a patch notes where ever they add or change algorithms
Chris Parker,"Well, Zucc passed the Turing test. Now what?"
godly04,I am 100% sure Mark will flick his tongue out and catch a fly somewhere in this interview.
Brian McCarthy,"Lex.  As always.  Your bare honesty and bravery is exemplary.  I am proud of you son!  You are awesome.   Keep it up.   You ole 60 year old Firefighter friend, ME.    Thank you.  ❤️🙏🏻.  Love will conquer the day!"
Binh Uebinger,Lex is a national treasure. Love is the way.
Vishal,1:39:10  💯
Ryan SM,"I actually didn’t get much out of this episode. It seemed like his responses to everything were exactly what I would have guessed, everything right up the middle of the fairway. Maybe I missed it, but I think that he should have to answer for whether the world is any better off for Facebook existing, since so many feel like it’s a solid “no.”"
Marky Boy,"Meta, banning any questioning of jibby jabby things..Free speech eh? 😒"
sam cummings,21:56 Is the first time I have ever heard Mark legitimately laugh.
Tammy Seguin,"I wondered 5 minutes in, if I will get through it. 50 minutes in, I'm glad I can't be brain washed. His outlook is minimal.  To straddle every person in the name of certainly, like reading their fkbk was a hint of what to do next. I know some people that weren't honest, make up stories to draft attention. 
The games, my mom loves the games. She made an account in my name to send herself stuff for the game. I ended up playing. Not the best decision. I realized items sent , not always received. Time eater and no benefit. In front of the computer almost2 years. Didn't know it was about friends, until I clicked on an icon. It read up words of 350 PEEPS.  Never realized how many I knew."
Zakaria El ouardi,"1:26:00 i really liked how you respond, props to zuckerberg to listen to you carefully without interrupting. i love discussion like this!"
Jeremy Pappas,"I don't really understand. Mark seems like a very articulate, good natured, focused human being. Why does everyone talk so much smack on him?"
Joe does youtube,"Social media plays out like this: 

Start social media account to follow friends/family/celebrity or expand network and relationships etc."
marie harris,"ZUCKERBERG is a despicable ROBOT , I CANNOT FIND WORDS TO DESCRIBE THE HARM HE HAS DONE TO THIS COUNTRY."
Ian Graham,"Wow, I have new found respect for Mark Zuckerberg! He's actually a very interesting person, not like the media's portrayal of him."
Damien Labonte,"And God Said
Go forth 
And make money for the ShareHolders
And on the Third Day"
Bahram Assadollahzadeh,"Thank you Lex Fridman and Mark Zuckerberg for this interview. Very valuable, especially loved 1:26:59 on truth, experts, responsibility of scientists to communicate better, battle of ideas instead of censorship. As well as 1:30:55 on how critics do not understand how difficult it is for Meta to catch harmful content."
Elliot Sheedy,"Lex: ""Bathroom Break?""

Zuck: (I don't make pee, what a redundant procedure) ""Sure!"""
Angelo Delgado,I love that Mark has a tan line like he was using Oculus in a beach in Maldives
Gyanjit Mahapatra,This was good
Mr Willis,"Was going really well until Mark claimed Social Media doesn't polarise people. As an experiment, set up a Twitter account as a florist following florists versus following an extremist group."
kokuz0512,Oh great. The idea of great future for his kids  is a lot more hippies and artists. Not in my future. I’m thinking more Ai and robots so we can be lazy and take more vacations. 😂😂😂
midwayer godman,"Very interesting and valuable to see that Mr. Zuckerberg is a human being with thoughts, philosophies and children. It helps me to realize there’s more to him than what I think about Facebook."
Kyle Boyd,"Respectfully, Lex, you're off the mark on the blame being on scientists for lack of communication. 

When a majority of the population believes an imaginary person in the sky determines the outcome of their lives, on a whole, you cannot possibly convince them of these scientific concepts."
anshu neelkanth,This Man is proud of.. Blood he has within... of this mother earth...who can take it... None great leaders can
swatantra sohni,Fix something that hasn't broken.. scares the shit out of me !!
Noah Zork,"Oh no! A giant EMP has hit the city and we have no light.. If only we had a sorce of light that didn't  require  electricity...

What's that Mark?"
its Jammbi,another WEF member ur interviewing lex??? Nice 👍🏻
shinsui x sadness,"I was anxiously awaiting this episode for the past month, and the wait was so worth it."
vivekraman,"Instead of traffic lights, Lex should have given Zuckerberg data sets and asked him to circle the ones that Facebook can monetize."
Simon Marsh,"The best podcast that I've seen as mark has always been a mystery to me but that exposed to me his human side and how extremely hard the decision he has to make, he has also got to be one of the most  intelligent people that I've ever seen."
10:13 Neil Carter,He seemed really cool. That was a good idea.
MichaTheLight,Oh Mark got the permission from the Cia to attend a pod cast. It must be strange to be just the cover and strawmen for one of the biggest Psyops in the world. When others decide what's really happening and you pretend it's just a normal company and I'am really it's boss
Chaitanya Kulavadhuta,"I feel profoundly repelled and disgusted watching this robotic, emotionally disconnected interaction."
Song Hero,"What we need Mark is a smart man to invent something to free our people not enslave us ,why are you wasting your God given gift ,be a real Hero for Humanity!"
Rafael Toledo,"the year is 2027, bots dominate podcasts"
Lizard,"Lex: Do you fear death?

Mark: So I do a lot of extreme sport..."
Crypto Lyndon,this whole podcast ep confirms why mark should not build a metaverse and its the good builders job to keep building in the space and establish up before him. he also said Facebook/meta is neutral thats a complete lie.
YakiCart,Thank you so much for this interview brother lix Fridman keep going and sharing like these interviews Salam
Alex Krüger,"Well i hatte him, because he works together with governments and the Military complex."
Jade Freeman,"i have no problems with anything Mark has done with technology, made some cools stuff, but ""without making it painfully apparent to him that he's being diluted to 10%"", all the seas of Neptune will not wash that from his hands"
Sonja Ullman,"At 35.10
It is every persons, using any social media platform, own responsibility to behave good on the internet.
In Sweden?
A few years back in time almost everyone I know only backstabbed eachother constantly."
Commenter McCommentFace,Lex interviewing a sentient cyborg truly brings this show full circle
Andrey Gizdov,"Idk why but I'm just getting this vibe from Mark: ""I'm controlling the fate of humanity and I know it"""
Cameron Peters,"2hrs of my life i wish i could get back. 
I feel you really ""censored"" the questions you could of asked and skimped out. 
This man caused massive harm to peoples lives in 2020 and you gave him all the outs he needed to advert the real answers we needed. Hopefully you Didn't pay him for this."
444thetruth,"""I mean, we're very visual. So compared to other animals"" 🤔 0.13.28 .. I am NOT an animal ! Thanks 👍"
Nick Zhang,"As much as people hating on Meta, I beleive they are doing great things with virtual reality or ""metaverse"". It's going to be our inevitable future, and standards/protocals needs to be made. Having a billion dollar company hring the smartest people working on this is beneficial for everyone."
illougal nation,Thunderbolts Project the electrical universe 🙌
AJ,"Honestly, I find much of the technology interesting... however, i think the default business model is what ends up causing the problems  for people. I would love to say I knew the solution for a big company like Meta to be able to have to fix it but idk if those can exist in the same plane."
Ashley K,He seems at ease with the tech questions and extremely uncomfortable with the ones surrounding censorship. He also doesn't seem to understand the question surrounding his unlikeability.
CannonC0cker,This was a superb conversation with Mark and really helped me to understand his humanity and his vision.  Thanks for continuing to take on these challenging topics and helping to build collective understanding of the world around us.
CANTWEALL GETALONG,Did Lex ask him who his favorite dictator is?  I couldn't stomach the irrelevant questions.
Alex Vondormon,"Would love to know what drugs Mark is on, it's like he's lost all identity to being human and he's just a preprogrammed answer machine."
George Paul,Just wish you would have asked him about bullying by one political viewpoint? perhaps one that he aligns with.
Weston Adams,"Tom at MySpace did it right... Build it, sell it, make millions, and enjoy life..  Mark is trying so hard to be the face of facebook, but it is the US governments.. He should have sold it and enjoyed his life.. Instead, we get to make infinite robot memes about him and blame him for everything that is wrong with facebook.."
leanne rowell,Very interesting made him look human
Mapping the Agora,"Lex has mastered the art of balancing compassion and total honesty, with people who otherwise might not be so exposed and transparent. He allows people to answer however they want to, even if they choose to be opaque, closed off, or even dishonest. It's open for us to witness and wonder, and figure out what's really happening. There is a fascinating human experience to witness where they may be honest, and actually believe some of the things others see as lies. "
I lOVE LAW N ORDER,No thanks mark.Theres a reason organic is better and more expensive the artificial.It certainly makes the world an interesting place though .I think man will have all this AI + love and organic human interaction that can exist simultaneously.
Kevin Merendino,An alternate digital monetization is where it will go. Not tied to reality-based monetization. Meta credit transfers to $ (or reverse) will become the top dog.
Max Marzocchi,the intro was deep
Matthew Askar,Mark seemed pretty human and normal here
Murad Pervez,Bro the guy is literally using the war to promote social media use. Lmao what's wrong with y'all thinking he's a reformed person?
Kelvin Del Monte,Thank you Lex. You inspire me to become a better man every time I watch your podcast.
Mgenth bjpafa,"The suggested criterion of recruiting is interesting, would I work for this person?"
Luke Durkin,You can see how fluid mark speaks about technical issues but as soon as The discussion enters the human realm he speaks with staccato and is very hesitant.  He’s not being honest.
FortCastle VGN,"cho gath in league of legends is a dragon eating kinda weird ass monster with many legs,, but he wore a toxeedo,,, i was like LOL NICE HOW they made it fit"
David Harness,"The NFT of the shirt world, I've heard it all. No doubt this will happen.Doh!"
Celia Jn Baptiste,They will get trapped in the Meta.
Person of Interest,I never fail to learn from you Lex. Thank you from my heart to yours. Granny from South Africa 🇿🇦💞
Weller Vision,"Yes, I'm older and have no technological acumen, but all his blather says to me ""I don't like being a human being because everyone hates my human being so I'll invent a world where there are no more humans who can personally hurt me"". He is very sad and my hope is that the world rejects his lack of human compassion and move toward making the world and humans a more beautiful place to exist. Going to appreciate the world for as long as I live and grateful I won't ever have to live in a Mark Zuckerberg world."
R O C K E A S T W O O D,"Well done, Lex. You've become a true force to land a interview of this ilk. Bravo."
ludo japn,"How does one make ""the most human experience possible"" when he is a robot?"
C P,Wondering why he didn't ask him about the Rohingya sueing Facebook for £150bn over Myanmar genocide? Could imagine Zuckerberg wouldn't agree to the podcast unless certain questions were contracted out ?
Resonance,Awesome.
Edge of Time Productions,"That was a really interesting Meta commercial. Should have asked him what his justification was for deplatforming the leader of the free world, the POTUS and why he thinks he even has the right to do that at all."
Џон Мастерман,Creative in a very destructive and negative way.
Nikkiana Jones,"Great heartfelt intro Lex, thank you! Why do we want to have this level of augmentation or simulation, I get that we might technically be able to but why is that desirable?"
spawnjg,Now now mark.  Your algorithms can't distinguish between sarcasm/satire or any human emotion.
Based Kaiser,He’s not that lizardy when he’s allowed to just speak his mind.
D C,Why dont they have a bully button on every post. it could be pressed by anyone and then FB get involved.
Lioniser236,"Notice how Lex begins by reeling off a list of societal failures and atrocities.  In the face of Russia's brutal invasion of Ukraine, why would he make these points? Isn't it like reminding a family whose house has burned down that their neighbours have lost the majority of their family in a car accident?"
Mr Rivera,This alien needs to fix how to get accounts that were disabled for no reason back.
Cody Sutterfield,"Lex you are changing our world and how we look at the people in it by who you talk too, the words you say and question you ask, and by your actions of always staying yourself. Thank you. Your more powerful then what you know. Your love and deep concern of understanding and sharing it with the world help all of us who watch."
Liz Taylor,Lex your solo intro left me speecless.
Sam West,"I almost had to stop listening when The Zuck asserted that the research showed that social media didn't drive affective polarization... And then, ""We're not a partisan company.""
Uh huh..."
brayden.,"""Constraints are helpful."""
Ben Dol,He's so short sighted it quite crazy.
CaliCal68,"Mark, get in touch with me, I have ideas that would convince people metaverse will work!"
Sam S,"My perspective on Mark is way different after listening to this conversation. He's in a position where he can't really win because of the power he holds. I hope he stays as close as possible to the vision the Founding Fathers had to Free Speech. Misinformation and disinformation is not a problem by the platform it's a problem amongst the people in terms of awareness, education, and trust."
T.M. Ivey,This sounds like Second Life which has been around for ages. Just higher quality.
jester,"Just started watching this. As a tech engineer, I find myself wanting to get away from the digital world more and more, when I'm not working ... not the other way around. Maybe it's because I grew up in a rural environment with a tight community ... those who have not experienced that are seriously missing out."
Eric Bäcker,"He takes classes to be likeable and yet he is still one of the most hated and hateable ""humans"" on the planet."
CleverGirlAAH,I dont know why everyone is praising this. It was a 2 hour ad for the metaverse. He turned every straightforward question into a sales pitch for digital clothes and business meetings.
jelybrd,"Lex: 100101101
Mark: 00110101

Jk Lex is great"
Kathryn Grace,"I just have to say, it’s too difficult to watch this heartless, soulless android who basically wants to delete humanism. I can’t put this into my energy or consciousness because it feels so evil to me IMO of course. 
Sorry Lex, I would rather absorb someone who truly cares about Humanity & has solutions to assist us in this incredible transition we find ourselves. I understand where you’re coming from, Lex, however not for me…."
Davin Hiscock,"Venom laughed , entering the human host ."
TheAaronRodgersTao,"That is one of the most beautiful monologues I have ever heard….. God bless you Lex, and this/you is why you are such a beacon of hope and light for humanity. Gives me joy to hear how you are so joyfully human in the best sense possible."
tara miller,"❤🔥❤🔥❤🔥❤🔥❤🔥❤
           Great Opening🤣"
Master Debater,No no no… We’re just re-educating people! It’s not the same.
zDevos,He doesnt live in the real world. Him saying social media hasnt contributed to the divide in America is lunacy...
Sebastian Lo Monaco,What possible reasons do we need to be in a meta verse when we have reality. Only nefarious reasons.
Sgt.StickyTits,Did this machine pass the Turing test?
T K,"Lex is a class act. Always balancing professionalism with engagement. Mark wasn’t held to answers on the most difficult questions, but I don’t believe that’s the intention of Lex’ podcast. 

Overall, great interview. It was nice to hear Mark talk about the importance of helping others, choosing the right friends, and the value of family. Learn these things early in life."
M- Nice,Mark says why wouldn't I spend as much money for my avatar's close as in the real world LOL let me think Mark because we are not all billionaires and that is just silly.  Man he sure is out of touch with the users in his platform.
Kekt,"I like my VR, however, there's gotta be a better way to make these things more comfortable on my head."
john lennox,Watch out for DXO extremely under valued and miss understood.
em00k,I actually came away from this liking Mark more. Well done.
chasmlore,"8:41

What was that?"
Ryan Perrin,Who had the idea that we should let two of the best General AI robots have a conversation?
M- Nice,I don't think humans will or should have a dominant life in a digital virtual reality.
Keeran MNC,"Thanks Lex for this episode. It's one of the most interesting and insightful one's I've watched on the channel. The beginning and middle was an interview, the latter half turned into a proper conversation and so was more interesting for me. The interview line of questioning on mainstream media criticisms was however important - it gave me a completely new view of the problem space they're working in and the man grappling with these problems for years. He is fundamentally not a malevolent man - as was evident by the answers to your existential questions at the end about choosing one question for God and the meaning of life - and therefore the premises of the Social Dilemma and other mainstream media criticisms are invalid. As a family man, I appreciate the genuine tension he feels between the importance of realizing his full potential, his legacy and making an impact on the world, verses the importance of his family. Too many entrepreneurs seemed to have chosen the former and didn't sufficiently see the importance of their families, eventually getting divorced (Elon, Jobs, Gates, Bezos). Mark seems to take the significance of this tension more seriously. Wise man."
Dan Craig,Please ask all your friends how to supply free internet to Russia. We have to break through Putin's alternate reality.For their freedom and ours. Save Ukraine🇺🇦
Anderson Clark,"As the economic crisis keep rising one needs to have different streams of income, as well secure a profitable investment for the future.detailed diversified investment portfolio in the financial markets is needed to survive! Wondering if investors here are familiar with Kimberly's trading strategies.?"
The Eclectic Jam,lex is looking a little robotic himselve with a very dramatic presentation . U go lex
Jason Lynch,"I won't touch anything w Zuck's stink on it, Meta will be no exception to this"
Mattia Micheletta,I want lex home tour
Ih8u 69,"Wow! Thank you Lex and Mark for doing this interview. I’ve been waiting for these types of interviews/debate/conversation with Mark to make an opinionated view in regards to him and his views. Please tell Mark he should do other podcasts to help people understand him and who he is, and not have memes and the corporate media tell us all. This interview kinda reminds me of the first (of many now) that I saw of Elan on Joe’s podcast. Elan, he was to far out of left field for 99% of people but now we get him. These type of leaders or visionaries and investors are the type of people I think we should be supporting. On a side note please tell Mark that less control is better then too much when it comes to speech."
Niels Gehm,"If Mark is the lizard, then what is Lex? ☺"
Cole Lehner,This guy is a fucking genius and people fear what they don't understand technology is not evil its just how it can be used like it or not this guy has reshaped the world and brought people across boarders together on a level never thought possible we're still in the beginning of social media we haven't seen how it will evolve overtime yet just because you don't understand it doesn't make it bad
ndgo,I wonder where his battery compartment is located?
G3M1N1J0K3R,sooner or later the people will drop social media...only a matter of time. those weirdos at the hubs keep getting caught. it all adds up and people get fed up.
Yuliana Pleshakova,Thank you for genuinely trying to see and understand what's going on nowadays and being honest and open-minded with your listeners. 💛
Luke,"Such an incredibly boring interview, Lex asked some great questions but Zuckerturd just answers as if he reads from a company mission statement every single time he answers. It is deeply concerning that he has so much influence in society today."
Paul Adamson,Facebook can be a very good tool.  I use it to publicly document my physics work and to engage in mutually beneficial discussions.
Mark Hall,Suckerburg better be worried. What happens when china does take over? Facebook and other social media is not allowed. He goes out of business 😂
Türk Oyuncu,Doing It Stealthy is one of those songs that makes you ask.... why did God create us? What happens after we die?
Homesteading France,Looking at a photo is not the same as looking down from the top of the mountain.
2005jes2005,"This is the most emotionally charged intro I ever saw. I mean that in a positive sense. Then you say you fear nothing. I believe this is not true. Fear is one of the cards in the deck that life has depended on since forever. 
Fear is not failure."
Scott Rose,"Human beings are not wired to function as a global tribe.  We are wired to care for our local tribe, defined for generations, as a localized group of humans that we interact with in the physical world on a daily basis. We only survive with the help (love) of those around us.  The advent of personal global communication technology has created a rift in our evolution, a massive gap now separates our inherent evolutionary path from one of necessary compassion for those around us, to one of overwhelming confusion about where we fit into the ""global tribe"".  These ""tools"" were unleashed on humanity with no regard for the massive effect it would have on our basic beliefs and how it would contradict our very nature and derail our evolutionary path."
cmartinez89,How you get these people harder to reach than the president is beyond me.
Sean Fitzgerald,"a big issue i have with  the metaverse is that seems like a failure to ""read the room"" so to speak.....i mean everyone has been virtual and isolated from IRL interactions for 2 plus years now.....is something that keeps us in virtual interaction really what we need now?"
Hugo Henriques,"To my man Lex,
Thank you so much for this interview. Thanks for not shying away from the important questions and to allow him to respond. You're doing great work! Keep at it! 🙂
✌"
Mj Jothor,"I'm writing this just after your podcast opening. Thank you for your honesty man. I feel almost the same, now to see this podcast!"
Jakub Bartczuk,"Didn't see the whole thing yet, did any of them pass the Turing test?"
Indigo Leavell,I honestly hope this reaches you. I am inspired by you. Thank you for your optimism and influence. I love your podcasts. I've listened to you for years and you've actually gotten me through difficult times.
SV,Looks so life like!
Sam S,"Lex makes a good point at 1:29:00, maybe Facebook should host debates between pro-mandate and anti-mandate scientists. Publicly broadcast and fund on Facebook these debates so the public knows where everyone stands."
Black HalfnHalf,"Lex....bro you NEVER cease to continuously amaze me. Please don't ever stop being the beacon of light and hope people like myself need to keep our heads up high and remain hopeful and strong in the face incredible adversity. Love you man, keep killing it"
Adam West,"Never stop being yourself lex, I hope one day the world will have more people like you in it."
For my Son,So this is what it looks like when two androids talk to each other....
Dan Powell,"Love the new intro idea bud. I'm about to settle in and watch this interview because I've been waiting for it, should be interesting. Thanks for all that you do Lex 🙏💪"
Frederick Hofmann,he is actually not too bad at talking in this format. huh
Adrian Riley,Would be great to get him on again and ask about Event 2 0 1 (3 months before the first case of the fludemic) addressing the fact that social media platforms will need to play their part in shaping the narrative. Great interview! Thanks Lex!
loose goose,"Thanks so much for doing this getting to hear what mark thinks is important, since he gets nothing but a bad rap in the media, only fair to have a in depth conversation like this."
Renee,"Great job somewhere in the beginning I was just waiting for you to say ""this is the Twilight zone"" but I loved it you're great, great job and I hope you do get to follow up on your dreams and also I hope to be able to see it on YouTube one day.. great job kiddo"
Ren Anave,This dudes lying the whole interview lmao
Tris,Thanks Lex & Mark for the great convo.
Andrei Stan,"Suck a despicable way to answer those questions… 90% of the questions were answered in the most political correct way possible.
Way know the commercial nonsense, we know it! Just answer the damn questions in a less CEO way."
JimmyDShea,That opening monologue had me tearing up 🙏🏼💜
Ajay Bhandari,"Thanks Lex for doing this and giving us an opportunity to hear MZ's story and perspective. 
On the social dilemma topic,  I think the complex fabric of our society & world ensures that ""short term incentives"" will be prioritized over ""long term intentions"" and result in emergent phenomenon like polarization in society etc. I wish you could have pushed a little bit more in that direction. We have all seen unintentional consequences rising from such global scale social network where a low single digit of ""polarized & misinformed people"" can  then be agents amplifying that through other networks. "
Nathan Richins,Loved to see Mark's passion for human connection as being his main motivator. Gives him a much more personable feel
Cole Lehner,This guy is a fucking genius and people fear what they don't understand technology is not evil its just how it can be used like it or not this guy has reshaped the world and brought people across boarders together on a level never thought possible we're still in the beginning of social media we haven't seen how it will evolve overtime yet just because you don't understand it doesn't make it bad
Authentic Existence,"So between the episode with the Pfizer CEO and this one, I'm officially giving up on this Podcast,  it is beyond frustrating and so cringe to watch Lex consciously NOTdo whats right.... instead of politely and respectfully calling out blatant BS & proven lies of the corrupt establishment, he carries their coat tails, on his knees... swallowing their lies whole sale as if he wasn't incredibly intelligent & aware of their injustices!"
Working Prole inc.,"Wow The Robots are advanced!!
What is his name 
Mark Metaverse?"
Fox M,"56:46 ""we're not a partisan company"" LOL

He donated a MILLIONS to Democrats. Not to mention the blatant misuse of community guidelines against conservative voices."
Native Manatee Roughskins,"Hey Mark, in some other countries they aren't born with unalienable rights given to them by there forefathers, men who were masters of their own destinies."
NotLegal,1:31:34 You can see it in Marks expression how Lex actually got Mark deeply thinking about what Lex said which is very good. Thank you Mark and Lex. EDIT: timestamp
YellowKing,What a fluff piece.
